Var1,id,class,x1,y1,x2,y2
994,img_158.png,PetraLata,12.7878829153769,-0.87883616836347,122.985495544724,89.0732386476562
995,img_159.png,PetraLata,-0.764017834132203,20.722256168648,92.0381914533876,108.661193537691
996,img_160.png,PetraLata,-0.764017834132203,20.722256168648,92.0381914533876,108.661193537691
997,img_161.png,PetraLata,-0.764017834132203,20.722256168648,92.0381914533876,108.661193537691
998,img_162.png,PetraLata,47.369395871377,57.5993175713594,103.440528266868,83.3229934511929
999,img_163.png,PetraLata,47.369395871377,57.5993175713594,103.440528266868,83.3229934511929
1000,img_164.png,PetraLata,47.369395871377,57.5993175713594,103.440528266868,83.3229934511929
1001,img_165.png,PetraLata,31.9732194466676,17.9645001967454,104.06477157085,104.06477157085
1002,img_166.png,PetraLata,31.9732194466676,17.9645001967454,104.06477157085,104.06477157085
1003,img_167.png,PetraLata,31.9732194466676,17.9645001967454,104.06477157085,104.06477157085
1004,img_168.png,PetraLata,50.5964477911253,21.0571106542741,83.8161661577789,114.058820845507
1005,img_169.png,PetraLata,50.5964477911253,21.0571106542741,83.8161661577789,114.058820845507
1006,img_170.png,PetraLata,50.5964477911253,21.0571106542741,83.8161661577789,114.058820845507
1007,img_171.png,PetraLata,32.989036744993,45.8224165721499,72.7940657012043,76.8175726643394
1008,img_172.png,PetraLata,32.989036744993,45.8224165721499,72.7940657012043,76.8175726643394
1009,img_173.png,PetraLata,32.989036744993,45.8224165721499,72.7940657012043,76.8175726643394
1010,img_174.png,PetraLata,53.002929572207,38.7476904557506,60.3854403472775,67.982418189194
1011,img_175.png,PetraLata,53.002929572207,38.7476904557506,60.3854403472775,67.982418189194
1012,img_176.png,PetraLata,53.002929572207,38.7476904557506,60.3854403472775,67.982418189194
1013,img_177.png,PetraLata,58.8236694342053,45.506535649925,48.5064126473607,41.772790755923
1014,img_178.png,PetraLata,58.8236694342053,45.506535649925,48.5064126473607,41.772790755923
1015,img_179.png,PetraLata,58.8236694342053,45.506535649925,48.5064126473607,41.772790755923
1016,img_0.png,PetraLongNeck,9,56,122,60
1017,img_1.png,PetraLongNeck,1,56,149,53
1018,img_2.png,PetraLongNeck,0.5,51,150,63
1019,img_3.png,PetraLongNeck,1,41,149.5,57
1020,img_4.png,PetraLongNeck,12,64,89,48
1021,img_5.png,PetraLongNeck,6,56,144.5,55
1022,img_6.png,PetraLongNeck,8,52,142.5,57
1023,img_7.png,PetraLongNeck,11,56,139.5,55
1024,img_8.png,PetraLongNeck,0.5,45,132.5,59
1025,img_9.png,PetraLongNeck,0.5,27,127.5,79
1026,img_10.png,PetraLongNeck,6,61,129,59
1027,img_11.png,PetraLongNeck,0.5,35,146.5,72
1028,img_12.png,PetraLongNeck,10,56,130,89
1029,img_13.png,PetraLongNeck,39,65,87,85
1030,img_14.png,PetraLongNeck,20,59,104,53
1031,img_15.png,PetraLongNeck,22,46,119,51
1032,img_16.png,PetraLongNeck,11,56,127,61
1033,img_17.png,PetraLongNeck,39,51,100,64
1034,img_18.png,PetraLongNeck,25,57,120,73
1035,img_19.png,PetraLongNeck,29,58,110,47
1036,img_20.png,PetraLongNeck,17,41,118,46
1037,img_21.png,PetraLongNeck,24,54,106,63
1038,img_22.png,PetraLongNeck,37,59,94,52
1039,img_23.png,PetraLongNeck,24,57,110,48
1040,img_24.png,PetraLongNeck,13,57,121,50
1041,img_25.png,PetraLongNeck,0.5,58,147.5,58
1042,img_26.png,PetraLongNeck,54,62,62,55
1043,img_27.png,PetraLongNeck,14,69,130,55
1044,img_28.png,PetraLongNeck,5,108,145.5,42.5
1045,img_29.png,PetraLongNeck,11,107,139.5,43.5
1046,img_30.png,PetraLongNeck,18,99,132.5,51.5
1047,img_31.png,PetraLongNeck,13,81,137.5,66
1048,img_32.png,PetraLongNeck,13,69,133,46
1049,img_33.png,PetraLongNeck,3,60,144,90.5
1050,img_34.png,PetraLongNeck,19,65,122,67
1051,img_35.png,PetraLongNeck,16,79,134.5,46
1052,img_36.png,PetraLongNeck,51,67,99.5,57
1053,img_37.png,PetraLongNeck,62,73,88.5,50
1054,img_38.png,PetraLongNeck,45,47,72,98
1055,img_39.png,PetraLongNeck,0.5,45,106.5,52
1056,img_40.png,PetraLongNeck,76,50,64,56
1057,img_41.png,PetraLongNeck,0.5,6,135.5,104
1058,img_42.png,PetraLongNeck,0.5,57,136.5,69
1059,img_43.png,PetraLongNeck,10,53,140.5,66
1060,img_44.png,PetraLongNeck,25.6937483291844,30.9666773468287,110.92475795902,71.9884630031276
1061,img_45.png,PetraLongNeck,25.6937483291844,30.9666773468287,110.92475795902,71.9884630031276
1062,img_46.png,PetraLongNeck,25.6937483291844,30.9666773468287,110.92475795902,71.9884630031276
1063,img_47.png,PetraLongNeck,47.4841381801286,5.83992527463187,67.6893549555083,135.20783983974
1064,img_48.png,PetraLongNeck,47.4841381801286,5.83992527463187,67.6893549555083,135.20783983974
1065,img_49.png,PetraLongNeck,47.4841381801286,5.83992527463187,67.6893549555083,135.20783983974
1066,img_50.png,PetraLongNeck,10.7914422300397,27.7298704007206,130.990060384231,82.6257488243221
1067,img_51.png,PetraLongNeck,10.7914422300397,27.7298704007206,130.990060384231,82.6257488243221
1068,img_52.png,PetraLongNeck,10.7914422300397,27.7298704007206,130.990060384231,82.6257488243221
1069,img_53.png,PetraLongNeck,40.1521595513169,0.108645066745009,58.8162368943633,148.492122624479
1070,img_54.png,PetraLongNeck,40.1521595513169,0.108645066745009,58.8162368943633,148.492122624479
1071,img_55.png,PetraLongNeck,40.1521595513169,0.108645066745009,58.8162368943633,148.492122624479
1072,img_56.png,PetraLongNeck,59.0367117556449,45.3087167737693,61.6178597149409,75.7758638748762
1073,img_57.png,PetraLongNeck,59.0367117556449,45.3087167737693,61.6178597149409,75.7758638748762
1074,img_58.png,PetraLongNeck,59.0367117556449,45.3087167737693,61.6178597149409,75.7758638748762
1075,img_59.png,PetraLongNeck,23.1361309899521,36.221950058425,113.915987466341,86.4362067548036
1076,img_60.png,PetraLongNeck,23.1361309899521,36.221950058425,113.915987466341,86.4362067548036
1077,img_61.png,PetraLongNeck,23.1361309899521,36.221950058425,113.915987466341,86.4362067548036
1078,img_62.png,PetraLongNeck,31.4116526392267,23.7654519145017,97.0427898368568,103.03896670678
1079,img_63.png,PetraLongNeck,31.4116526392267,23.7654519145017,97.0427898368568,103.03896670678
1080,img_64.png,PetraLongNeck,31.4116526392267,23.7654519145017,97.0427898368568,103.03896670678
1081,img_65.png,PetraLongNeck,48.1781749282061,4.64727152949017,66.7942689524954,128.409139552837
1082,img_66.png,PetraLongNeck,48.1781749282061,4.64727152949017,66.7942689524954,128.409139552837
1083,img_67.png,PetraLongNeck,48.1781749282061,4.64727152949017,66.7942689524954,128.409139552837
1084,img_68.png,PetraLongNeck,19.8738247118068,32.6080798735073,100.525322783646,91.4769856738902
1085,img_69.png,PetraLongNeck,19.8738247118068,32.6080798735073,100.525322783646,91.4769856738902
1086,img_70.png,PetraLongNeck,19.8738247118068,32.6080798735073,100.525322783646,91.4769856738902
1087,img_71.png,PetraLongNeck,33.9674960494232,19.7097812492219,101.166343438539,106.287443556215
1088,img_72.png,PetraLongNeck,33.9674960494232,19.7097812492219,101.166343438539,106.287443556215
1089,img_73.png,PetraLongNeck,33.9674960494232,19.7097812492219,101.166343438539,106.287443556215
1090,img_74.png,PetraLongNeck,45.8359609083503,19.7592417124061,82.1840450005814,106.356247224861
1091,img_75.png,PetraLongNeck,45.8359609083503,19.7592417124061,82.1840450005814,106.356247224861
1092,img_76.png,PetraLongNeck,45.8359609083503,19.7592417124061,82.1840450005814,106.356247224861
1093,img_77.png,PetraLongNeck,32.2935172208322,6.00462774950856,78.2354949769793,140.942348840993
1094,img_78.png,PetraLongNeck,32.2935172208322,6.00462774950856,78.2354949769793,140.942348840993
1095,img_79.png,PetraLongNeck,32.2935172208322,6.00462774950856,78.2354949769793,140.942348840993
1096,img_80.png,PetraLongNeck,17.7712574803095,5.52153224193158,123.443498795064,96.6810646369639
1097,img_81.png,PetraLongNeck,17.7712574803095,5.52153224193158,123.443498795064,96.6810646369639
1098,img_82.png,PetraLongNeck,17.7712574803095,5.52153224193158,123.443498795064,96.6810646369639
1099,img_83.png,PetraLongNeck,55.1611875338173,39.244453840311,86.0981949342836,86.5988718500769
1100,img_84.png,PetraLongNeck,55.1611875338173,39.244453840311,86.0981949342836,86.5988718500769
1101,img_85.png,PetraLongNeck,55.1611875338173,39.244453840311,86.0981949342836,86.5988718500769
1102,img_86.png,PetraLongNeck,24.1327422571859,49.8278182980007,92.2070013132038,65.0461037624643
1103,img_87.png,PetraLongNeck,24.1327422571859,49.8278182980007,92.2070013132038,65.0461037624643
1104,img_88.png,PetraLongNeck,24.1327422571859,49.8278182980007,92.2070013132038,65.0461037624643
1105,img_89.png,PetraLongNeck,21.2894365008365,38.0108085709297,96.4054416903975,74.2285091064275
1106,img_90.png,PetraLongNeck,21.2894365008365,38.0108085709297,96.4054416903975,74.2285091064275
1107,img_91.png,PetraLongNeck,21.2894365008365,38.0108085709297,96.4054416903975,74.2285091064275
1108,img_92.png,PetraLongNeck,26.2120800167875,24.8523443124495,81.3498686263828,106.690309354723
1109,img_93.png,PetraLongNeck,26.2120800167875,24.8523443124495,81.3498686263828,106.690309354723
1110,img_94.png,PetraLongNeck,26.2120800167875,24.8523443124495,81.3498686263828,106.690309354723
1111,img_95.png,PetraLongNeck,28.6917592821863,37.8462671843197,73.4763191716357,91.0959627198866
1112,img_96.png,PetraLongNeck,28.6917592821863,37.8462671843197,73.4763191716357,91.0959627198866
1113,img_97.png,PetraLongNeck,28.6917592821863,37.8462671843197,73.4763191716357,91.0959627198866
1114,img_98.png,PetraLongNeck,10.3691669493653,21.661386377474,102.774040648308,91.0081331271664
1115,img_99.png,PetraLongNeck,10.3691669493653,21.661386377474,102.774040648308,91.0081331271664
1116,img_100.png,PetraLongNeck,10.3691669493653,21.661386377474,102.774040648308,91.0081331271664
1117,img_101.png,PetraLongNeck,17.7921544394921,39.7476451204771,101.003165186435,56.6941594811585
1118,img_102.png,PetraLongNeck,17.7921544394921,39.7476451204771,101.003165186435,56.6941594811585
1119,img_103.png,PetraLongNeck,17.7921544394921,39.7476451204771,101.003165186435,56.6941594811585
1120,img_104.png,PetraLongNeck,34.2890125997946,44.4363178327184,89.0980580200596,75.0868925099135
1121,img_105.png,PetraLongNeck,34.2890125997946,44.4363178327184,89.0980580200596,75.0868925099135
1122,img_106.png,PetraLongNeck,34.2890125997946,44.4363178327184,89.0980580200596,75.0868925099135
1123,img_107.png,PetraLongNeck,38.993137879534,25.5725904199662,82.0748527583881,87.3684377341636
1124,img_108.png,PetraLongNeck,38.993137879534,25.5725904199662,82.0748527583881,87.3684377341636
1125,img_109.png,PetraLongNeck,38.993137879534,25.5725904199662,82.0748527583881,87.3684377341636
1126,img_110.png,PetraLongNeck,56.9341852493522,19.770049327068,54.3136774147209,92.2859675078628
1127,img_111.png,PetraLongNeck,56.9341852493522,19.770049327068,54.3136774147209,92.2859675078628
1128,img_112.png,PetraLongNeck,56.9341852493522,19.770049327068,54.3136774147209,92.2859675078628
1129,img_113.png,PetraLongNeck,43.8267326646236,25.4406176896278,51.2972989059969,107.351631900635
1130,img_114.png,PetraLongNeck,43.8267326646236,25.4406176896278,51.2972989059969,107.351631900635
1131,img_115.png,PetraLongNeck,43.8267326646236,25.4406176896278,51.2972989059969,107.351631900635
1132,img_116.png,PetraLongNeck,45.5066139636355,23.2779640812556,69.9804740050581,101.721473380901
1133,img_117.png,PetraLongNeck,45.5066139636355,23.2779640812556,69.9804740050581,101.721473380901
1134,img_118.png,PetraLongNeck,45.5066139636355,23.2779640812556,69.9804740050581,101.721473380901
1135,img_119.png,PetraLongNeck,2.67871119488449,33.2883738440785,146.535961785128,59.768483159773
1136,img_120.png,PetraLongNeck,2.67871119488449,33.2883738440785,146.535961785128,59.768483159773
1137,img_121.png,PetraLongNeck,2.67871119488449,33.2883738440785,146.535961785128,59.768483159773
1138,img_122.png,PetraLongNeck,34.9076928726625,32.994876677802,61.8210034778918,55.2873525305858
1139,img_123.png,PetraLongNeck,34.9076928726625,32.994876677802,61.8210034778918,55.2873525305858
1140,img_124.png,PetraLongNeck,34.9076928726625,32.994876677802,61.8210034778918,55.2873525305858
1141,img_125.png,PetraLongNeck,20.8157417840575,37.0501807387847,86.776089106682,98.6844962761932
1142,img_126.png,PetraLongNeck,20.8157417840575,37.0501807387847,86.776089106682,98.6844962761932
1143,img_127.png,PetraLongNeck,20.8157417840575,37.0501807387847,86.776089106682,98.6844962761932
1144,img_128.png,PetraLongNeck,59.3800908598695,-0.848721153045753,88.9963001854805,99.8720385797195
1145,img_129.png,PetraLongNeck,59.3800908598695,-0.848721153045753,88.9963001854805,99.8720385797195
1146,img_130.png,PetraLongNeck,59.3800908598695,-0.848721153045753,88.9963001854805,99.8720385797195
1147,img_131.png,PetraLongNeck,99.9894711005934,-0.546280839654552,49.8047477565074,133.30742964292
1148,img_132.png,PetraLongNeck,99.9894711005934,-0.546280839654552,49.8047477565074,133.30742964292
1149,img_133.png,PetraLongNeck,99.9894711005934,-0.546280839654552,49.8047477565074,133.30742964292
1150,img_134.png,PetraLongNeck,94.1233224246186,-0.810090353801879,55.7617215688382,128.993995319897
1151,img_135.png,PetraLongNeck,94.1233224246186,-0.810090353801879,55.7617215688382,128.993995319897
1152,img_136.png,PetraLongNeck,94.1233224246186,-0.810090353801879,55.7617215688382,128.993995319897
1153,img_137.png,PetraLongNeck,1.31013488115644,8.17371833144685,100.502914256221,102.999782360916
1154,img_138.png,PetraLongNeck,1.31013488115644,8.17371833144685,100.502914256221,102.999782360916
1155,img_139.png,PetraLongNeck,1.31013488115644,8.17371833144685,100.502914256221,102.999782360916
1156,img_140.png,PetraLongNeck,20.8135477686506,48.3851820421275,101.603954928919,78.1890945397678
1157,img_141.png,PetraLongNeck,20.8135477686506,48.3851820421275,101.603954928919,78.1890945397678
1158,img_142.png,PetraLongNeck,20.8135477686506,48.3851820421275,101.603954928919,78.1890945397678
1159,img_143.png,PetraLongNeck,-0.292764208622381,10.5613355276725,98.1687349032046,137.179333448983
1160,img_144.png,PetraLongNeck,-0.292764208622381,10.5613355276725,98.1687349032046,137.179333448983
1161,img_145.png,PetraLongNeck,-0.292764208622381,10.5613355276725,98.1687349032046,137.179333448983
1162,img_146.png,PetraLongNeck,17.9831595514498,24.5443110717794,73.9589457894792,115.506481198931
1163,img_147.png,PetraLongNeck,17.9831595514498,24.5443110717794,73.9589457894792,115.506481198931
1164,img_148.png,PetraLongNeck,17.9831595514498,24.5443110717794,73.9589457894792,115.506481198931
1165,img_149.png,PetraLongNeck,21.4056501550253,39.5028889450358,79.5382806641703,101.693234188022
1166,img_150.png,PetraLongNeck,21.4056501550253,39.5028889450358,79.5382806641703,101.693234188022
1167,img_151.png,PetraLongNeck,21.4056501550253,39.5028889450358,79.5382806641703,101.693234188022
1168,img_152.png,PetraLongNeck,10.4912006428423,36.4243932205322,81.8188638667308,75.0707664706745
1169,img_153.png,PetraLongNeck,10.4912006428423,36.4243932205322,81.8188638667308,75.0707664706745
1170,img_154.png,PetraLongNeck,10.4912006428423,36.4243932205322,81.8188638667308,75.0707664706745
1171,img_155.png,PetraLongNeck,73,-0.500000000000028,50,88.5
1172,img_156.png,PetraLongNeck,73,-0.500000000000028,50,88.5
1173,img_157.png,PetraLongNeck,73,-0.500000000000028,50,88.5
1174,img_158.png,PetraLongNeck,34.4916646847787,7.99693739109996,74.9160346454009,95.2492056161858
1175,img_159.png,PetraLongNeck,34.4916646847787,7.99693739109996,74.9160346454009,95.2492056161858
1176,img_160.png,PetraLongNeck,34.4916646847787,7.99693739109996,74.9160346454009,95.2492056161858
1177,img_161.png,PetraLongNeck,52.1247526611635,4.50561912195969,56.5594545401818,102.432253675601
1178,img_162.png,PetraLongNeck,52.1247526611635,4.50561912195969,56.5594545401818,102.432253675601
1179,img_163.png,PetraLongNeck,52.1247526611635,4.50561912195969,56.5594545401818,102.432253675601
1180,img_164.png,PetraLongNeck,58.2412825613455,64.3172401322936,59.8547706205571,60.6994881657407
1181,img_165.png,PetraLongNeck,58.2412825613455,64.3172401322936,59.8547706205571,60.6994881657407
1182,img_166.png,PetraLongNeck,58.2412825613455,64.3172401322936,59.8547706205571,60.6994881657407
1183,img_167.png,PetraLongNeck,12.1858686857882,34.9232123610679,130.241944215219,110.459794358596
1184,img_168.png,PetraLongNeck,12.1858686857882,34.9232123610679,130.241944215219,110.459794358596
1185,img_169.png,PetraLongNeck,12.1858686857882,34.9232123610679,130.241944215219,110.459794358596
1186,img_170.png,PetraLongNeck,17.6747128819819,13.5319083244969,107.174364046277,98.864666700583
1187,img_171.png,PetraLongNeck,17.6747128819819,13.5319083244969,107.174364046277,98.864666700583
1188,img_172.png,PetraLongNeck,17.6747128819819,13.5319083244969,107.174364046277,98.864666700583
1189,img_173.png,PetraLongNeck,33.3169390676001,23.8310311360758,100.144970905316,106.672909832366
1190,img_174.png,PetraLongNeck,33.3169390676001,23.8310311360758,100.144970905316,106.672909832366
1191,img_175.png,PetraLongNeck,33.3169390676001,23.8310311360758,100.144970905316,106.672909832366
1192,img_0.png,StellaArtoisLongNeck,45,3,82,125
1193,img_1.png,StellaArtoisLongNeck,38,18,112.5,108
1194,img_2.png,StellaArtoisLongNeck,5,67,145.5,75
1195,img_3.png,StellaArtoisLongNeck,0.5,66,150,69
1196,img_4.png,StellaArtoisLongNeck,35,49,97,61
1197,img_5.png,StellaArtoisLongNeck,18,47,111,53
1198,img_6.png,StellaArtoisLongNeck,2,48,119,62
1199,img_7.png,StellaArtoisLongNeck,6,47,126,86
1200,img_8.png,StellaArtoisLongNeck,30,11,120.5,120
1201,img_9.png,StellaArtoisLongNeck,28,11,122.5,117
1202,img_10.png,StellaArtoisLongNeck,39,16,111.5,110
1203,img_11.png,StellaArtoisLongNeck,3,31,115,89
1204,img_12.png,StellaArtoisLongNeck,2,41,125,73
1205,img_13.png,StellaArtoisLongNeck,28,59,74,69
1206,img_14.png,StellaArtoisLongNeck,0.5,42,112.5,74
1207,img_15.png,StellaArtoisLongNeck,3,46,124,66
1208,img_16.png,StellaArtoisLongNeck,8,42,118,80
1209,img_17.png,StellaArtoisLongNeck,7,52,109,81
1210,img_18.png,StellaArtoisLongNeck,5,41,127,93
1211,img_19.png,StellaArtoisLongNeck,0.5,50,150,76
1212,img_20.png,StellaArtoisLongNeck,43,38,84,66
1213,img_21.png,StellaArtoisLongNeck,23,44,118,64
1214,img_22.png,StellaArtoisLongNeck,61,24,53,78
1215,img_23.png,StellaArtoisLongNeck,28,51,119,59
1216,img_24.png,StellaArtoisLongNeck,29,44,110,61
1217,img_25.png,StellaArtoisLongNeck,0.5,38,150,66
1218,img_26.png,StellaArtoisLongNeck,2,46,148.5,91
1219,img_27.png,StellaArtoisLongNeck,30,60,120.5,65
1220,img_28.png,StellaArtoisLongNeck,2,51,148.5,53
1221,img_29.png,StellaArtoisLongNeck,20,45,113,87
1222,img_30.png,StellaArtoisLongNeck,27,60,100,76
1223,img_31.png,StellaArtoisLongNeck,0.5,41,139.5,66
1224,img_32.png,StellaArtoisLongNeck,33,45,106,53
1225,img_33.png,StellaArtoisLongNeck,19,36,78,51
1226,img_34.png,StellaArtoisLongNeck,34,53,100,47
1227,img_35.png,StellaArtoisLongNeck,19,44,131.5,53
1228,img_36.png,StellaArtoisLongNeck,34,85,116.5,65.5
1229,img_37.png,StellaArtoisLongNeck,26,83,120,62
1230,img_38.png,StellaArtoisLongNeck,34,90,116.5,46
1231,img_39.png,StellaArtoisLongNeck,46,77,104.5,39
1232,img_40.png,StellaArtoisLongNeck,52,65,98.5,59
1233,img_41.png,StellaArtoisLongNeck,5,42,145.5,93
1234,img_42.png,StellaArtoisLongNeck,30,65,104,85.5
1235,img_43.png,StellaArtoisLongNeck,31,51,119.5,68
1236,img_44.png,StellaArtoisLongNeck,1,6,121,107
1237,img_45.png,StellaArtoisLongNeck,2,7,118,107
1238,img_46.png,StellaArtoisLongNeck,5,9,132,114
1239,img_47.png,StellaArtoisLongNeck,8,5,138,111
1240,img_48.png,StellaArtoisLongNeck,20,6,130.5,116
1241,img_49.png,StellaArtoisLongNeck,22.1136919022284,38.0174269794607,112.578871850262,95.1449916155046
1242,img_50.png,StellaArtoisLongNeck,22.1136919022284,38.0174269794607,112.578871850262,95.1449916155046
1243,img_51.png,StellaArtoisLongNeck,22.1136919022284,38.0174269794607,112.578871850262,95.1449916155046
1244,img_52.png,StellaArtoisLongNeck,7.83750056330645,12.7260205234112,110.616868504999,110.222563469136
1245,img_53.png,StellaArtoisLongNeck,7.83750056330645,12.7260205234112,110.616868504999,110.222563469136
1246,img_54.png,StellaArtoisLongNeck,7.83750056330645,12.7260205234112,110.616868504999,110.222563469136
1247,img_55.png,StellaArtoisLongNeck,64.7128658543307,-0.282845534525131,77.4505052870768,143.253704113515
1248,img_56.png,StellaArtoisLongNeck,64.7128658543307,-0.282845534525131,77.4505052870768,143.253704113515
1249,img_57.png,StellaArtoisLongNeck,64.7128658543307,-0.282845534525131,77.4505052870768,143.253704113515
1250,img_58.png,StellaArtoisLongNeck,13.9785317373089,0.919053139688795,73.3335968164081,146.565870567467
1251,img_59.png,StellaArtoisLongNeck,13.9785317373089,0.919053139688795,73.3335968164081,146.565870567467
1252,img_60.png,StellaArtoisLongNeck,13.9785317373089,0.919053139688795,73.3335968164081,146.565870567467
1253,img_61.png,StellaArtoisLongNeck,44.7226750030604,27.070571948334,71.9783537173916,86.5741604255605
1254,img_62.png,StellaArtoisLongNeck,44.7226750030604,27.070571948334,71.9783537173916,86.5741604255605
1255,img_63.png,StellaArtoisLongNeck,44.7226750030604,27.070571948334,71.9783537173916,86.5741604255605
1256,img_64.png,StellaArtoisLongNeck,38.0868136841718,30.6237949256265,72.8479785470695,91.7635975157499
1257,img_65.png,StellaArtoisLongNeck,38.0868136841718,30.6237949256265,72.8479785470695,91.7635975157499
1258,img_66.png,StellaArtoisLongNeck,38.0868136841718,30.6237949256265,72.8479785470695,91.7635975157499
1259,img_67.png,StellaArtoisLongNeck,33.9557269745247,22.5817172870036,93.1365785770548,88.142048122802
1260,img_68.png,StellaArtoisLongNeck,33.9557269745247,22.5817172870036,93.1365785770548,88.142048122802
1261,img_69.png,StellaArtoisLongNeck,33.9557269745247,22.5817172870036,93.1365785770548,88.142048122802
1262,img_70.png,StellaArtoisLongNeck,16.9274664370078,7.25991712859833,91.7999472686412,120.966749919691
1263,img_71.png,StellaArtoisLongNeck,16.9274664370078,7.25991712859833,91.7999472686412,120.966749919691
1264,img_72.png,StellaArtoisLongNeck,16.9274664370078,7.25991712859833,91.7999472686412,120.966749919691
1265,img_73.png,StellaArtoisLongNeck,9.97581188153351,24.8474927397467,120.779016068816,120.83181091539
1266,img_74.png,StellaArtoisLongNeck,9.97581188153351,24.8474927397467,120.779016068816,120.83181091539
1267,img_75.png,StellaArtoisLongNeck,9.97581188153351,24.8474927397467,120.779016068816,120.83181091539
1268,img_76.png,StellaArtoisLongNeck,22.2756948220786,7.03511959070846,121.043771134478,119.144526673998
1269,img_77.png,StellaArtoisLongNeck,22.2756948220786,7.03511959070846,121.043771134478,119.144526673998
1270,img_78.png,StellaArtoisLongNeck,22.2756948220786,7.03511959070846,121.043771134478,119.144526673998
1271,img_79.png,StellaArtoisLongNeck,2.34047277607819,25.727304904986,111.58928766594,110.456173063864
1272,img_80.png,StellaArtoisLongNeck,2.34047277607819,25.727304904986,111.58928766594,110.456173063864
1273,img_81.png,StellaArtoisLongNeck,2.34047277607819,25.727304904986,111.58928766594,110.456173063864
1274,img_82.png,StellaArtoisLongNeck,10.8220023745462,22.473325405764,107.6273943234,97.0859783675003
1275,img_83.png,StellaArtoisLongNeck,10.8220023745462,22.473325405764,107.6273943234,97.0859783675003
1276,img_84.png,StellaArtoisLongNeck,10.8220023745462,22.473325405764,107.6273943234,97.0859783675003
1277,img_85.png,StellaArtoisLongNeck,31.6137994209753,12.9686699215401,90.3062690463554,108.262762127249
1278,img_86.png,StellaArtoisLongNeck,31.6137994209753,12.9686699215401,90.3062690463554,108.262762127249
1279,img_87.png,StellaArtoisLongNeck,31.6137994209753,12.9686699215401,90.3062690463554,108.262762127249
1280,img_88.png,StellaArtoisLongNeck,42.5588413512944,53.7036657018999,71.9166319365557,71.6535482193097
1281,img_89.png,StellaArtoisLongNeck,42.5588413512944,53.7036657018999,71.9166319365557,71.6535482193097
1282,img_90.png,StellaArtoisLongNeck,42.5588413512944,53.7036657018999,71.9166319365557,71.6535482193097
1283,img_91.png,StellaArtoisLongNeck,31.2182048669719,38.1525355501104,84.153783134826,102.997013040594
1284,img_92.png,StellaArtoisLongNeck,31.2182048669719,38.1525355501104,84.153783134826,102.997013040594
1285,img_93.png,StellaArtoisLongNeck,31.2182048669719,38.1525355501104,84.153783134826,102.997013040594
1286,img_94.png,StellaArtoisLongNeck,26.9644070121524,28.0997656883486,108.354604317857,82.4253372220978
1287,img_95.png,StellaArtoisLongNeck,26.9644070121524,28.0997656883486,108.354604317857,82.4253372220978
1288,img_96.png,StellaArtoisLongNeck,26.9644070121524,28.0997656883486,108.354604317857,82.4253372220978
1289,img_97.png,StellaArtoisLongNeck,25.5624982759658,18.7926240079881,101.463467668507,97.4510593288846
1290,img_98.png,StellaArtoisLongNeck,25.5624982759658,18.7926240079881,101.463467668507,97.4510593288846
1291,img_99.png,StellaArtoisLongNeck,25.5624982759658,18.7926240079881,101.463467668507,97.4510593288846
1292,img_100.png,StellaArtoisLongNeck,46.4486758394791,28.7529628320128,89.645057700237,100.395547706199
1293,img_101.png,StellaArtoisLongNeck,46.4486758394791,28.7529628320128,89.645057700237,100.395547706199
1294,img_102.png,StellaArtoisLongNeck,46.4486758394791,28.7529628320128,89.645057700237,100.395547706199
1295,img_103.png,StellaArtoisLongNeck,17.7424237463348,15.5795896728583,126.911576727167,93.949629539881
1296,img_104.png,StellaArtoisLongNeck,17.7424237463348,15.5795896728583,126.911576727167,93.949629539881
1297,img_105.png,StellaArtoisLongNeck,17.7424237463348,15.5795896728583,126.911576727167,93.949629539881
1298,img_106.png,StellaArtoisLongNeck,11.2216831337345,18.1719735876887,132.887136058864,93.4772062793593
1299,img_107.png,StellaArtoisLongNeck,11.2216831337345,18.1719735876887,132.887136058864,93.4772062793593
1300,img_108.png,StellaArtoisLongNeck,11.2216831337345,18.1719735876887,132.887136058864,93.4772062793593
1301,img_109.png,StellaArtoisLongNeck,42.0949233603749,43.3324022260757,69.2702997592933,81.471494660962
1302,img_110.png,StellaArtoisLongNeck,42.0949233603749,43.3324022260757,69.2702997592933,81.471494660962
1303,img_111.png,StellaArtoisLongNeck,42.0949233603749,43.3324022260757,69.2702997592933,81.471494660962
1304,img_112.png,StellaArtoisLongNeck,33.2971138430386,26.7827927400057,91.5143152000024,90.5712983036571
1305,img_113.png,StellaArtoisLongNeck,33.2971138430386,26.7827927400057,91.5143152000024,90.5712983036571
1306,img_114.png,StellaArtoisLongNeck,33.2971138430386,26.7827927400057,91.5143152000024,90.5712983036571
1307,img_115.png,StellaArtoisLongNeck,40.7931537196522,53.2592485783288,63.5726108529073,68.0000557075578
1308,img_116.png,StellaArtoisLongNeck,40.7931537196522,53.2592485783288,63.5726108529073,68.0000557075578
1309,img_117.png,StellaArtoisLongNeck,40.7931537196522,53.2592485783288,63.5726108529073,68.0000557075578
1310,img_118.png,StellaArtoisLongNeck,24.0836253438552,33.1432894410397,84.81105917706,93.2462229011419
1311,img_119.png,StellaArtoisLongNeck,24.0836253438552,33.1432894410397,84.81105917706,93.2462229011419
1312,img_120.png,StellaArtoisLongNeck,24.0836253438552,33.1432894410397,84.81105917706,93.2462229011419
